id,word,class,level,past,past_participle,plural,sfi_rank,meaning_ko,meaning_ja,ex_biz,ex_biz_ko,ex_biz_ja,ex_daily,ex_daily_ko,ex_daily_ja
ox_04205,quite,adverb,a1,,,,277,"꽤, 아주",かなり、とても,The project is [quite] good.,프로젝트가 꽤 괜찮습니다.,プロジェクトはかなり良いです。,I am [quite] tired today.,오늘 아주 피곤해.,今日はとても疲れています。
ox_04206,quota,noun,c1,,,,92133,"할당량, 쿼터",割り当て、クォータ,The firm reached its sales [quota] early.,회사는 판매 할당량을 일찍 달성했습니다.,会社は販売ノルマを早々に達成しました。,There is a [quota] on imported cars.,수입차에 대한 쿼터(수입 할당제)가 있어.,輸入車に割当枠があります。
ox_04207,quotation,noun,b1,,,,92152,"인용(구), 견적",引用、見積もり,Check the [quotation] for the price.,가격 견적서를 확인하세요.,見積書をチェックしてください。,I read a [quotation].,나 인용구 하나 읽었어.,引用を読みました。
ox_04208,quote,noun,b1,,,,1433,인용구,引用句,Use a [quote] in the presentation.,발표에 인용구를 사용하세요.,プレゼンテーションで引用句を使いなさい。,I like this [quote].,난 이 문구(인용구)가 좋아.,私はこの名言が好きです。
ox_04209,quote,verb,b1,,,,1433,"인용하다, 견적을 내다",引用する、見積もる,Please [quote] the price for us.,우리에게 가격 견적을 내주세요.,価格の見積もりを出してください。,[Quote] the book.,책 좀 인용해봐.,その本を引用しなさい。
ox_04210,race,noun,a2,,,,732,"경주, 인종",競走、人種,The [race] for market share is.,시장 점유율을 위한 경쟁(경주)이 시작되었습니다.,市場シェアをめぐる競争が始まっています。,Who won the [race]?,경주에서 누가 이겼니?,競走で誰が勝ちましたか？
ox_04211,race,verb,a2,,,,732,"경주하다, 달리다",競争する、急ぐ,The two cars [raced] down the track.,두 차가 트랙을 따라 경주했습니다.,2台の車がトラックを競走しました。,I [raced] to the station.,역으로 달려갔어.,駅まで急いで行きました。
ox_04212,racial,adjective,b2,,,,2613,인종의,人種の,They are fighting against [racial] discrimination.,그들은 인종 차별에 맞서 싸우고 있습니다.,彼らは人種差別と戦っています。,There is [racial] diversity in the team.,팀에는 인종적 다양성이 있어.,チームには人種的な多様性があります。
ox_04213,racing,noun,b1,,,,90306,"경주, 레이싱",競走、レーシング,He loves watching car [racing].,그는 자동차 경주 보는 것을 좋아합니다.,彼はカーレースを見るのが大好きです。,The horse [racing] season starts soon.,경마 시즌이 곧 시작돼.,競馬のシーズンがまもなく始まります。
ox_04214,racism,noun,b2,,,,90649,인종 차별,人種差別,[Racism] has no place in our society.,인종 차별은 우리 사회에서 용납될 수 없습니다.,人種差別は私たちの社会において許されません。,He is an activist against [racism].,그는 인종 차별 반대 활동가야.,彼は人種差別反対の活動家です。
ox_04215,racist,adjective,b2,,,,90389,인종 차별주의자,人種差別主義者,He was accused of being a [racist].,그는 인종 차별주의자라는 비난을 받았습니다.,彼は人種差別主義者だと非難されました。,The [racist] was banned from the club.,그 인종 차별주의자는 클럽에서 추방되었어.,その人種差別主義者はクラブから追放されました。
ox_04216,racist,noun,b2,,,,90390,인종 차별주의자,人種差別主義者,He was accused of being a [racist].,그는 인종 차별주의자라는 비난을 받았습니다.,彼は人種差別主義者だと非難されました。,The [racist] was banned from the club.,그 인종 차별주의자는 클럽에서 추방되었어.,その人種差別主義者はクラブから追放されました。
ox_04217,radar,noun,c1,,,,90775,레이더,レーダー,The plane disappeared from the [radar] screen.,비행기가 레이더 화면에서 사라졌습니다.,飛行機がレーダー画面から消えました。,The new project is under the [radar] for now.,그 새 프로젝트는 현재 레이더망 아래(비공개)에 있어.,その新しいプロジェクトは今のところ注目されていません。
ox_04218,radiation,noun,b2,,,,90619,"복사, 방사선",放射、放射線,The [radiation] levels near the plant are normal.,공장 근처의 방사선 수치는 정상입니다.,工場近くの放射線レベルは正常です。,The sun emits [radiation].,태양은 방사선을 방출해.,太陽は放射線を放出しています。
ox_04219,radical,adjective,c1,,,,2246,"근본적인, 급진적인",根本的な、急進的な,We need [radical] change in the system.,우리는 시스템에 근본적인 변화가 필요합니다.,システムに根本的な改革が必要です。,He has [radical] political views.,그는 급진적인 정치적 견해를 가졌어.,彼は急進的な政治的見解を持っています。
ox_04220,radio,noun,a1,,,,1045,라디오,ラジオ,I heard it on the [radio].,라디오에서 그 소식을 들었습니다.,ラジオでそれを聞きました。,Turn on the [radio].,라디오 켜봐.,ラジオをつけて。
ox_04221,rage,noun,c1,,,,91027,"격노, 격렬함",激怒、猛威,He flew into a [rage] after the news.,그 소식을 듣고 그는 격노했습니다.,そのニュースを聞いて彼は激怒しました。,The storm's [rage] lasted all night.,폭풍의 격렬함이 밤새 지속되었어.,嵐の猛威は一晩中続きました。
ox_04222,raid,noun,c1,,,,90794,"급습, 현장 수습",急襲、立ち入り捜査,The police carried out a [raid] on the office.,경찰이 사무실 급습(현장 수사)을 실시했습니다.,警察はオフィスへの立ち入り捜査を行いました。,It was a daring [raid] by the army.,그건 군대의 대담한 급습이었어.,それは軍による大胆な急襲でした。
ox_04223,raid,verb,c1,,,,90795,"급습하다, 현장 수사하다",急襲する、立ち入り捜査する,The police [raided] the office last night.,경찰이 어젯밤 사무실을 급습(현장 수사)했습니다.,警察は昨夜、オフィスを捜索しました。,The army [raided] the enemy camp.,군대가 적진을 급습했어.,軍は敵陣を急襲しました。
ox_04224,rail,noun,b2,,,,2440,"철도, 난간",鉄道、レール、手すり,The goods were transported by [rail].,상품들이 철도로 운송되었습니다.,商品は鉄道で輸送されました。,Hold onto the [rail] while climbing.,올라갈 때 난간을 잡아.,登る時は手すりにつかまりなさい。
ox_04225,railway,noun,a2,,,,90338,철도,鉄道,He works for the [railway].,철도 회사에서 근무합니다.,彼は鉄道会社で働いています。,Go to the [railway] station.,기차역(철도역)으로 가.,駅（鉄道駅）に行きなさい。
ox_04226,rain,noun,a1,,,,1232,비,雨,The meeting is off because of [rain].,비 때문에 회의가 취소되었습니다.,雨のために会議が中止になりました。,I like the [rain].,나는 비가 좋아.,私は雨が好きです。
ox_04227,rain,verb,a1,,,,1232,비가 오다,雨が降る,It will [rain] tomorrow.,내일 비가 올 것입니다.,明日は雨が降るでしょう。,It is [raining] now.,지금 비 오네.,今、雨が降っています。
ox_04228,raise,verb,a2,,,,486,"올리다, 기르다",上げる、育てる,We will [raise] the price.,우리는 가격을 올릴 것입니다.,私たちは価格を上げます。,[Raise] your hand.,손 들어.,手を挙げなさい。
ox_04229,rally,noun,c1,,,,90480,"집회, 대회, 랠리",集会、大会、ラリー,Thousands attended the peace [rally] today.,오늘 수천 명이 평화 집회에 참석했습니다.,今日、数千人が平和集会に参加しました。,Stock prices saw a late [rally].,주가가 장 후반에 반등(랠리)했어.,株価は終盤に反発しました。
ox_04230,rally,verb,c1,,,,90481,"집결시키다, 회복하다",呼び集める、回復する,The CEO tried to [rally] the team for support.,CEO는 지지를 이끌어내기 위해 팀을 집결시키려 노력했습니다.,CEOは支持を得るためにチームを奮起させようとしました。,Stock prices began to [rally] in the afternoon.,주가가 오후에 회복(반등)하기 시작했어.,株価は午後に回復し始めました。
ox_04231,random,adjective,b2,,,,2432,무작위의,無作為な、ランダムな,The samples were chosen at [random].,샘플은 무작위로 선택되었습니다.,サンプルは無作為に選ばれました。,It was a [random] act of kindness.,그건 무작위적인 친절이었어.,それは思いがけない親切な行為でした。
ox_04232,range,noun,b1,,,,516,"범위, 다양성",範囲、多様性,Our product [range] is expanding.,우리 제품 범위가 확장되고 있습니다.,当社の製品ラインナップ（範囲）が拡大しています。,There is a wide [range] of colors.,색상이 아주 다양해.,色のバリエーションが豊富です。
ox_04233,range,verb,b2,,,,516,"범위가 ~에 이르다, 배열하다",（範囲が）及ぶ、並べる,Prices [range] from $10 to $100.,가격은 10달러에서 100달러 사이입니다.,価格は10ドルから100ドルの範囲です。,They [ranged] the chairs in rows.,그들은 의자들을 줄지어 배열했어.,彼らは椅子を列に並べました。
ox_04234,rank,noun,b2,,,,1535,"등급, 순위",順位、地位,The school moved up in the national [rank].,그 학교는 전국 순위에서 올랐다.,その学校は全国順位を上げた。,He holds a high [rank] in the game.,그는 게임에서 높은 등급을 가지고 있다.,彼はそのゲームで高いランクにいる。
ox_04235,rank,verb,b2,,,,1535,"순위를 매기다, 차지하다",ランク付けする、位置する,The university is [ranked] first in the country.,그 대학교는 국내 순위 1위를 차지하고 있습니다.,その大学は国内で1位にランクされています。,How would you [rank] these options?,이 선택지들의 순위를 어떻게 매기겠니?,これらの選択肢をどのようにランク付けしますか？
ox_04236,ranking,noun,c1,,,,90796,"순위, 등급",順位、格付け,The university's global [ranking] improved.,대학교의 세계 순위가 개선되었습니다.,その大学の世界ランキングは上がりました。,Check the [ranking] of the best apps.,최고의 앱 순위를 확인해 봐.,最高のアプリのランキングをチェックしなさい。
